TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,RSVT_YN,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
e_e007193,5,교통비,0,지하철,N,2,,,,,7400,
e_e007196,4,교통비,1,택시,N,1,5028601931,디지비유페이,2023-09-02 00:00,1,9600,택시비 
e_e007196,5,교통비,0,지하철,N,1,,,,,5000,
e_e007196,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사 ,2023-08-21 00:00,1,86200,기차표
e_e007198,4,교통비,0,택시,N,3,,,,,8100,
e_e007198,50,교통비,0,버스 + 지하철,N,3,,,,,12300,
e_e007200,4,교통비,0,택시,N,2,,,,,12400,
e_e007200,50,교통비,0,버스 + 지하철,N,2,,,,,25000,
e_e007203,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,7700,
e_e007203,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,4500,
e_e007203,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3800,
e_e007205,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3000,
e_e007207,4,교통비,0,택시,N,2,,,,,7900,
e_e007207,50,교통비,0,버스 + 지하철,N,2,,,,,33000,
e_e007213,5,교통비,0,지하철,N,1,,,,,4800,
e_e007214,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,30000,
e_e007216,5,교통비,0,지하철,N,1,,,,,2500,
e_e007216,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-08-21 14:37,1,31200,기차표 
e_e007216,7,교통비,2,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-08-21 16:14,1,23700,기차표 
e_e007216,7,교통비,3,KTX/SRT(고속열차),Y,1,3058631590,주식회사 에스알,2023-08-21 20:09,1,17600,기차표
e_e007217,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,2000,
e_e007218,5,교통비,0,지하철,N,2,,,,,9200,
e_e007219,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,3230,
e_e007219,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,3600,
e_e007227,12,교통비,0,시외/고속버스,N,2,,,,,5600,
e_e007231,5,교통비,0,지하철,N,2,,,,,7000,
e_e007236,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,9600,
e_e007239,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,10000,
e_e007239,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,1800,
e_e007242,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4300,
e_e007243,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
e_e007245,13,교통비,0,시내/마을버스,N,1,,,,,3100,
e_e007255,7,교통비,1,KTX/SRT(고속열차),N,1,3058631590,주식회사 에스알,2023-08-12 00:00,1,20000,기차표 
e_e007255,7,교통비,2,KTX/SRT(고속열차),N,1,3148210024,한국철도공사,2023-08-12 20:58,1,23700,기차표 
e_e007269,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,11000,
e_e007270,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,2000,
e_e007272,1,주유비,0,자가용(승용/승합/트럭 등등),N,6,,,,,20000,
e_e007272,1,주차비,0,자가용(승용/승합/트럭 등등),N,6,,,,,5000,
e_e007272,50,교통비,0,버스 + 지하철,N,6,,,,,30000,
e_e007289,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,51000,
e_e007289,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,2900,
e_e007294,50,교통비,0,버스 + 지하철,N,1,,,,,10000,
e_e007296,5,교통비,0,지하철,N,2,,,,,8100,
e_e007301,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
e_e007301,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,15000,
e_e007304,5,교통비,0,지하철,N,1,,,,,6600,
e_e007306,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,17700,
e_e007306,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
e_e007310,50,교통비,0,버스 + 지하철,N,2,,,,,12000,
e_e007311,5,교통비,0,지하철,N,1,,,,,5000,
e_e007312,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,9600,
e_e007315,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,6600,
e_e007316,13,교통비,0,시내/마을버스,N,2,,,,,12000,
e_e007328,1,주차비,0,자가용(승용/승합/트럭 등등),N,5,,,,,12000,
e_e007328,1,통행료,0,자가용(승용/승합/트럭 등등),N,5,,,,,6000,
e_e007332,5,교통비,0,지하철,N,1,,,,,4550,
e_e007338,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,50000,
e_e007338,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,500,
e_e007341,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,5000,
e_e007341,5,교통비,0,지하철,N,1,,,,,2800,
e_e007341,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-08-12 23:24,3,34200,기차표
e_e007341,7,교통비,2,KTX/SRT(고속열차),N,1,3148210024,한국철도공사,2023-08-23 08:29,1,59800,기차표
e_e007342,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,60000,
e_e007357,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,2500,
e_e007362,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
e_e007379,50,교통비,0,버스 + 지하철,N,1,,,,,8050,
e_e007385,5,교통비,0,지하철,N,2,,,,,2500,
e_e007388,5,교통비,0,지하철,N,3,,,,,6000,
e_e007391,5,교통비,0,지하철,N,1,,,,,3700,
e_e007394,5,교통비,0,지하철,N,2,,,,,6850,
e_e007394,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,7500,
e_e007399,50,교통비,0,버스 + 지하철,N,2,,,,,12200,
e_e007402,5,교통비,0,지하철,N,1,,,,,2500,
e_e007403,5,교통비,0,지하철,N,4,,,,,2900,
e_e007409,50,교통비,0,버스 + 지하철,N,2,,,,,7000,
e_e007421,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
e_e007421,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5000,
e_e007421,5,교통비,0,지하철,N,2,,,,,3950,
e_e007425,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
e_e007430,5,교통비,0,지하철,N,1,,,,,5000,
e_e007431,50,교통비,0,버스 + 지하철,N,1,,,,,10300,
e_e007431,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,95900,
e_e007437,50,교통비,0,버스 + 지하철,N,1,,,,,8300,
e_e007441,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
e_e007441,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3800,
e_e007450,5,교통비,0,지하철,N,1,,,,,6850,
e_e007452,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,15000,
e_e007452,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5500,
e_e007452,50,교통비,0,버스 + 지하철,N,2,,,,,18500,
e_e007453,50,교통비,0,버스 + 지하철,N,3,,,,,15000,
e_e007460,4,교통비,0,택시,N,2,,,,,7900,
e_e007460,5,교통비,0,지하철,N,2,,,,,6000,
e_e007474,5,교통비,0,지하철,N,3,,,,,6600,
e_e007480,50,교통비,0,버스 + 지하철,N,1,,,,,8000,
e_e007482,5,교통비,0,지하철,N,2,,,,,8800,
e_e007484,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,3600,
e_e007488,12,교통비,0,시외/고속버스,N,1,,,,,7800,
e_e007491,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,70000,
e_e007497,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
e_e007504,5,교통비,0,지하철,N,2,,,,,7500,
e_e007509,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,10000,
e_e007509,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,12000,
e_e007512,4,교통비,1,택시,N,2,1048183559,㈜티머니개인택시,2023-08-15 08:33,1,17800,택시비
e_e007512,4,교통비,2,택시,N,2,,티머니 개인택시,2023-08-15 23:12,1,11400,택시비
e_e007512,4,교통비,3,택시,N,2,1298638970,로카모빌리티(주),2023-08-16 00:03,1,18100,택시비 
e_e007512,5,교통비,0,지하철,N,2,,,,,6400,
e_e007515,5,교통비,0,지하철,N,2,,,,,3700,
e_e007518,5,교통비,0,지하철,N,2,,,,,4500,
e_e007518,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,47400,
e_e007527,5,교통비,0,지하철,N,1,,,,,4000,
e_e007533,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,82000,
e_e007533,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,5400,
e_e007534,50,교통비,0,버스 + 지하철,N,2,,,,,11500,
e_e007534,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,115200,
e_e007538,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,5000,
e_e007538,50,교통비,0,버스 + 지하철,N,1,,,,,20750,
e_e007540,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,13200,
e_e007546,1,주유비,0,자가용(승용/승합/트럭 등등),N,5,,,,,20000,
e_e007548,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
e_e007548,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5560,
e_e007552,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,50000,
e_e007552,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,2000,
e_e007562,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
e_e007562,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,2300,
e_e007567,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,40000,
e_e007567,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,8500,
e_e007572,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,50000,
e_e007572,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,2300,
e_e007573,50,교통비,0,버스 + 지하철,N,2,,,,,12600,
e_e007574,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
e_e007575,4,교통비,0,택시,N,2,,,,,59200,
e_e007575,4,교통비,1,택시,N,2,1321046243,,2023-09-09 08:09,1,30200,택시비
e_e007575,50,교통비,0,버스 + 지하철,N,2,,,,,30600,
e_e007581,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,3000,
e_e007583,5,교통비,0,지하철,N,2,,,,,9400,
e_e007584,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,10000,
e_e007584,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,1000,
e_e007586,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,40000,
e_e007586,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,6900,
e_e007586,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,3400,
e_e007590,5,교통비,0,지하철,N,1,,,,,3500,
e_e007591,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,3000,
e_e007591,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,4400,
e_e007593,50,교통비,0,버스 + 지하철,N,1,,,,,37500,
e_e007597,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
e_e007597,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,8600,
e_e007598,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
e_e007598,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,6500,
e_e007603,5,교통비,0,지하철,N,3,,,,,6000,
e_e007606,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,20000,
e_e007607,50,교통비,0,버스 + 지하철,N,2,,,,,12700,
e_e007607,7,교통비,1,KTX/SRT(고속열차),Y,2,3058631590,주식회사 에스알,2023-08-14 00:00,1,37200,기차표 
e_e007607,7,교통비,2,KTX/SRT(고속열차),Y,2,3058631590,주식회사 에스알  ,2023-07-20 08:29,1,37200,기차표
e_e007607,7,교통비,4,KTX/SRT(고속열차),Y,2,3058631590,주식회사 에스알,2023-07-20 00:00,1,37300,기차표 
e_e007610,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,60000,
e_e007610,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8400,
e_e007615,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
e_e007621,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,10000,
e_e007625,4,교통비,0,택시,N,4,,,,,24900,
e_e007625,5,교통비,0,지하철,N,4,,,,,3200,
e_e007631,5,교통비,0,지하철,N,2,,,,,5500,
e_e007634,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,3000,
e_e007634,5,교통비,0,지하철,N,2,,,,,6000,
e_e007643,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3000,
e_e007647,50,교통비,0,버스 + 지하철,N,2,,,,,19300,
e_e007653,5,교통비,0,지하철,N,1,,,,,4150,
e_e007656,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
e_e007656,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,2000,
e_e007660,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,30000,
e_e007673,12,교통비,0,시외/고속버스,N,1,,,,,8000,
e_e007677,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,77000,
e_e007677,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,4000,
e_e007678,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,10000,
e_e007678,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,1600,
e_e007679,12,교통비,0,시외/고속버스,N,2,,,,,11200,
e_e007682,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
e_e007684,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
e_e007684,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4000,
e_e007689,4,교통비,0,택시,N,1,,,,,5600,
e_e007689,5,교통비,0,지하철,N,1,,,,,3300,
e_e007690,5,교통비,0,지하철,N,4,,,,,2500,
e_e007693,5,교통비,0,지하철,N,2,,,,,6600,
e_e007704,5,교통비,0,지하철,N,1,,,,,5400,
e_e007704,8,교통비,1,새마을/무궁화열차,Y,1,3148210024,한국철도공사,2023-08-24 19:01,1,5400,기차표
e_e007705,5,교통비,0,지하철,N,2,,,,,7000,
e_e007743,4,교통비,1,택시,N,4,,동아교통(주),2023-08-21 00:47,1,11500,택시비 
e_e007745,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,5000,
e_e007746,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
e_e007746,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,11300,
e_e007746,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,24000,
e_e007748,50,교통비,0,버스 + 지하철,N,2,,,,,20000,
e_e007749,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,6400,
e_e007752,5,교통비,0,지하철,N,3,,,,,6000,
e_e007753,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,20000,
e_e007753,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,4000,
e_e007756,5,교통비,0,지하철,N,2,,,,,6000,
e_e007757,5,교통비,0,지하철,N,1,,,,,2800,
e_e007759,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
e_e007760,13,교통비,0,시내/마을버스,N,1,,,,,2900,
e_e007761,5,교통비,0,지하철,N,2,,,,,2500,
e_e007764,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,70920,
e_e007764,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,3000,
e_e007764,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,12400,
e_e007765,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
e_e007765,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,7000,
e_e007766,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
e_e007767,5,교통비,0,지하철,N,2,,,,,5000,
e_e007768,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,40000,
e_e007768,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,5600,
e_e007770,5,교통비,0,지하철,N,1,,,,,6700,
e_e007772,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,23000,
e_e007772,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,2500,
e_e007773,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,10000,
e_e007775,50,교통비,0,버스 + 지하철,N,1,,,,,47000,
e_e007778,5,교통비,0,지하철,N,2,,,,,3000,
e_e007779,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,20000,
e_e007783,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
e_e007789,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,2000,
e_e007789,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,7400,
e_e007791,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
e_e007791,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,13200,
e_e007794,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
e_e007794,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,4000,
e_e007800,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,6600,
e_e007802,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,25000,
e_e007803,50,교통비,0,버스 + 지하철,N,1,,,,,10000,
e_e007804,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,30000,
e_e007807,5,교통비,0,지하철,N,2,,,,,5600,
e_e007812,5,교통비,0,지하철,N,4,,,,,7200,
e_e007815,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,13000,
e_e007816,5,교통비,0,지하철,N,1,,,,,3500,
e_e007817,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,7200,
e_e007818,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,5000,
e_e007819,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,50000,
e_e007819,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,11400,
e_e007821,50,교통비,0,버스 + 지하철,N,5,,,,,13000,
e_e007826,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,2500,
e_e007829,5,교통비,0,지하철,N,1,,,,,9000,
e_e007831,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,4800,
e_e007832,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,99000,
e_e007832,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,4000,
e_e007832,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
e_e007833,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,4500,
e_e007834,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,15000,
e_e007835,5,교통비,0,지하철,N,1,,,,,4700,
e_e007837,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,10000,
e_e007837,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,14000,
e_e007837,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,5000,
e_e007838,5,교통비,0,지하철,N,1,,,,,5400,
e_e007838,8,교통비,1,새마을/무궁화열차,Y,1,3148210024,한국철도공사,2023-08-18 00:00,1,9800,기차표 
e_e007838,8,교통비,2,새마을/무궁화열차,Y,1,3148210024,한국철도공사,2023-08-18 10:53,1,9800,기차표 
e_e007839,4,교통비,0,택시,N,1,,,,,17100,
e_e007839,50,교통비,0,버스 + 지하철,N,1,,,,,7200,
e_e007839,7,교통비,1,KTX/SRT(고속열차),Y,1,3058631590,주식회사 에스알,2023-08-13 00:00,1,65100,기차표
e_e007848,5,교통비,0,지하철,N,2,,,,,7400,
e_e007850,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
e_e007850,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,2000,
e_e007850,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3800,
e_e007851,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
e_e007851,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3000,
e_e007852,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,4300,
e_e007853,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,12000,
e_e007856,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
e_e007858,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,40000,
e_e007858,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,3800,
e_e007860,50,교통비,0,버스 + 지하철,N,2,,,,,12000,
e_e007861,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,1800,
e_e007862,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
e_e007863,5,교통비,0,지하철,N,1,,,,,1350,
e_e007867,5,교통비,0,지하철,N,2,,,,,7500,
e_e007869,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,17000,
e_e007870,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,15000,
e_e007871,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,3900,
e_e007871,50,교통비,0,버스 + 지하철,N,3,,,,,13200,
e_e007872,50,교통비,0,버스 + 지하철,N,2,,,,,10000,
e_e007875,8,교통비,0,새마을/무궁화열차,N,2,,,,,14400,
e_e007876,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,10000,
e_e007878,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
e_e007878,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,1500,
e_e007879,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,5000,
e_e007883,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,900,
e_e007885,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,12000,
e_e007885,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,3600,
