TRAVEL_ID,ADV_NM,ADV_SEQ,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
e_e001464,가는길에 먹을 음료,0,1,,반달커피,비전동 1038,,,,,1,8500,,4122011800.0
e_e001482,생수,1,1,4925000373.0,세븐일레븐,울산 북구 신천로 26,,3172018.0,3120010500.0,2023-05-26 18:55,1,700,,
e_e001499,서울재즈페스티벌 티켓,1,2,,,,,,,2023-03-14 00:00,3,375000,제15회 서울재즈페스티벌2023,
e_e001521,월드디제이페스티벌 티켓 3일권,1,1,,,,,,,,1,189000,관람권,
e_e001523,과일과 음료,1,2,1089198223.0,훈기와 태영이네,서울 동작구 성대로 36,서울 동작구 상도동 256-36,3119007.0,1159010200.0,2023-06-03 14:17,1,18500,,
e_e001526,음료;과일;과자,0,4,,트레이더스,트레이더스 연산점,,,,,1,62580,,2647010200.0
e_e001544,공차 음료수,1,2,6221412166.0,공차,서울 용산구 한강대로23길 55,,4106418.0,1117012800.0,2023-06-04 12:26,1,5900,블랙 밀크티+펄J,
e_e001548,시외버스예매,1,1,,전국고속버스운송사업조합,,,,,2023-05-31 04:04,1,8900,버스비,
e_e001564,경복궁 생과방 예약,1,2,,문화재청궁능유적본부 경복궁관리소,서울 종로구 사직로 161,,3100005.0,1111011900.0,2023-06-05 11:40,1,30000,생과방 관람권4-1번; 관람권_초두점증병세트,
e_e001576,주유.음료.군것질.빵,0,3,,홈플러스,,,,,,1,90000,,4311311300.0
e_e001888,아쿠아필드고양 입장권,1,4,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-06-05 09:47,1,78000,(고양)아쿠아필드 고양 루프탑풀,
e_e001911,꽃갈비살,1,4,1078163829.0,(주)코스트코 코리아,경기 고양시 일산동구 장백로 25,경기 고양시 일산동구 백석동 1312,3193029.0,4128510600.0,2023-06-02 17:13,1,321450,명랑모짜렐라핫도그;스타벅스 베로나;미산냉장꽃갈비살,
e_e001913,고기와 먹거리,1,2,2208160348.0,홈플러스,경기 수원시 권선구 금곡로 236,,3175011.0,4111313400.0,2023-06-02 14:23,1,59120,햄치즈샌드위치;피크닉샌드위치;제주흑돼지묵은지찜;둥근햇반실속8입;롱BBQ용마시멜로우,
e_e001916,김밥 떡 커피 음료,0,3,,김밥파는사람들,,,,,,1,15000,,2729012500.0
e_e001968,물,0,1,,gs25,gs25,,,,,1,1000,,4157034000.0
e_e001993,보조배터리,1,1,2018153657.0,자주,서울 동작구 상도로 96,서울 동작구 상도동 325-4,3119005.0,1159010200.0,2023-06-03 19:36,1,29900,작고가벼운 고속충전 보조배터리,
e_e002045,아산스파비스 입장권,1,2,2118841856.0,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007.0,1168010700.0,2023-04-27 00:00,1,35000,충남 아산 스파비스 입장권,
e_e002045,아산스파비스 입장권,2,2,2208796800.0,주식회사 스마트인피니,서울 강남구 압구정로42길 27,서울 강남구 신사동 643-22,4166523.0,1168010700.0,2023-04-27 00:00,1,35000,"1인 종일이용권(주중/주말,대/소인 공통)",
e_e002066,아쿠아필드 워터파크 이용권,0,2,,아쿠아필드 하남 워터파크,스타필드 하남 3층,,,,,1,68000,,4145010600.0
e_e002069,아쿠아리움 입장권,0,2,,코엑스 아쿠아리움,513,,,,,1,33000,,1168010500.0
e_e002069,아쿠아리움 입장권,2,2,1168119948.0,한국정보통신(주),서울 중구 세종대로 39,,2005001.0,1114011700.0,2023-05-09 15:20,1,33000,현대백화점면세점 가족을 위한 특판 안내,
e_e002097,피크닉 용품 대여,1,2,5248601528.0,네이버파이낸셜,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021.0,4113510300.0,2023-06-02 00:00,1,25000,피크닉데이,
e_e002136,아메리카노,1,2,2018121515.0,스타벅스,광주 광산구 상무대로205번길 6,,4289268.0,2920010100.0,2023-06-04 09:32,3,10000,I-G)아메리카노,
e_e002141,숙소예약,1,3,,노블레스호텔,서울 노원구 노해로77길 22,서울 노원구 상계동 711-9,4130086.0,1135010500.0,2023-05-31 14:06,3,68824,숙박비,
e_e002159,주유,1,1,2688501131.0,삼미상사(주)서안성,경기 안성시 원곡면 남북대로 1106,경기 안성시 원곡면 칠곡리 581-3,2012004.0,4155038022.0,2023-06-04 12:38,1,50000,주유비,
e_e002160,서울대공원 스카이리프트 패키지,1,2,,서울대공원,경기 과천시 대공원광장로 102,경기 과천시 막계동 159-1,3195012.0,4129010400.0,,1,0,입장권,
e_e002183,전시회 예매,0,2,,하리보월드|골드베렌의100주년생일기념전,155-2  지하1층,,,,,1,24000,,1111012800.0
e_e002184,과일(애플망고),0,2,,느영나영,114-11,,,,,3,50000,,5011012600.0
e_e002186,도시락쌀 재료들,0,2,,길음시장,길음시장,,,,,3,15000,,1129013400.0
e_e002235,콘서트티켓,1,2,,(주)에스이십칠,서울 강남구 도곡로23길 23,서울 강남구 역삼동 796-12,4166222.0,1168010100.0,2023-04-19 00:00,1,121000,2023 성시경의 축가- 관람권,
e_e002236,Ktx,0,2,,오송역,오송가락로 123,,,,,5,74000,,4311325000.0
e_e002254,편의점 커피,1,1,1010688427.0,세븐일레븐,서울 종로구 삼봉로 81,,3100006.0,1111012400.0,2023-06-05 16:02,1,5000,매일)바리스타에스프레소;해외)에이스밴드S(혼합형),
e_e002255,한우,1,3,1018190575.0,(주)현대이지웰,서울 서대문구 충정로 23,서울 서대문구 충정로3가 470,3112011.0,1141010200.0,2023-06-01 00:00,3,67000,한우1++모듬구이+한우 차돌박이,
e_e002266,양고기,1,2,2628101886.0,퍼블릭플레이스 주식회사,서울 용산구 새창로 213-12,서울 용산구 한강로2가 2-36,3005018.0,1117012500.0,2023-06-02 13:16,1,38800,3개월미만 프렌치랙-양갈비 양고기 밀키트 ,
e_e002266,양고기,3,2,2628101886.0,퍼블릭플레이스 주식회사,서울 용산구 새창로 213-12,서울 용산구 한강로2가 2-36,3005018.0,1117012500.0,2023-06-02 13:16,1,23900,양꼬치-양갈비 양고기 밀키트 캠핑 쉽새끼 샤슬릭 구이 안주,
e_e002272,고기 등 음식류,0,6,,OK마트 양수리점,양수로 151,,,,,3,27080,,4183033000.0
e_e002283,콘서트 티켓,1,1,2298137000.0,예스이십사(주),서울 영등포구 은행로 11,서울 영등포구 여의도동 15-15,3118025.0,1156011000.0,2023-05-12 20:06,3,157000,관람권,
e_e002283,콘서트 티켓,2,1,,예스24,,,,,2023-05-12 20:05,3,157000,관람권,
e_e002288,연극 행오버 티켓,0,2,,정극장 행오버,대학로12길 69  3층,,,,,1,42000,,1111016800.0
e_e002375,물,1,2,6178284783.0,CU,서울 노원구 동일로207길 17,,4130202.0,1135010600.0,2023-06-07 09:41,1,2200,새싹보리,
e_e002394,케이크,1,1,3681401692.0,파리바게뜨,경기 용인시 기흥구 동백중앙로 352,경기 용인시 기흥구 동백동 598-9,3204027.0,4146311500.0,2023-05-31 20:57,1,28800,초코딸기반케이크,
e_e002399,고기와 야채 과일 간식류,1,4,1262929839.0,돌댕이석촌골농가맛집,경기 이천시 호법면 송갈로 102-8,경기 이천시 호법면 송갈리 397,3207029.0,4150033029.0,2023-06-04 12:44,1,65000,볏섬만두전골;고등어구이;제육볶음;공기밥,
e_e002399,고기와 야채 과일 간식류,2,4,4138106761.0,(주)상상초월마트,경기 광주시 초월읍 경충대로 923,경기 광주시 초월읍 산이리 432,2012002.0,4161025323.0,2023-06-04 11:19,1,25280,다이소;롯음/펩시콜라PET(대용량);해태/홈런볼초코(번들);천일염으로만든 맛소금;오리온/비쵸비,
e_e002399,고기와 야채 과일 간식류,3,4,6059492487.0,부잣집 농산물,경기 광명시 오리로 958,경기 광명시 광명동 150-10,3000022.0,4121010100.0,2023-06-03 16:55,1,12000,,
e_e002399,고기와 야채 과일 간식류,4,4,1268210349.0,(사)임금님표이천브랜드관리본부,경기 이천시 모가면 공원로 48,,3207060.0,4150036030.0,2023-06-04 13:08,1,8000,ICE_아메리카노;현미라떼 ,
e_e002399,고기와 야채 과일 간식류,5,4,1078163829.0,(주)코스트코 코리아,경기 광명시 일직로 40,경기 광명시 일직동 163-3,3182031.0,4121010600.0,2023-06-03 10:38,1,71900,미산냉장꽃갈비살,
e_e002401,물,0,2,,월드마트,월드할인마트,,,,,1,1500,,2824510700.0
e_e002402,물,0,2,,GS25,Gs25,,,,,1,1100,,2824510700.0
e_e002410,빵,0,7,,프랑제리 피어 신촌점,서강로75-16 이랜드 신촌,,,,,1,46500,,1144011100.0
e_e002433,간식,0,2,,cu,cu,,,,,3,20000,,1132010800.0
e_e002437,김밥,0,4,,오토김밥공덕점,164-4 삼부골든타워 1층 오토김밥 공덕점,,,,,1,10000,,1144010900.0
e_e002465,영화관람권,1,1,,롯데시네마 은평(롯데몰),서울 은평구 진관2로 15-40,서울 은평구 진관동 70-1,3111010.0,1138011400.0,2023-06-05 09:01,1,30000,관람권,
e_e002471,바베큐 고기,1,3,8261501007.0,산우들,서울 동작구 동작대로29나길 9,서울 동작구 사당동 91-195,4157128.0,1159010700.0,2023-06-13 17:48,1,46700,한돈 목살;한돈 오겹 ,
e_e002495,숙박 식사용 음식,0,15,,이마트 트레이더스 월평점,한밭대로 580,,,,,1,456980,,3017011300.0
e_e002511,아메리카노,0,1,,빽다방,전농로,,,,,3,3500,,1123010500.0
e_e002527,커피,1,1,7210901701.0,식자재마트 마켓탑,인천 서구 검단로 808,인천 서구 불로동 315-5,3000070.0,2826012100.0,2023-06-11 08:06,1,2500,서울)스타벅스카페라떼,
e_e002541,커피,1,1,1098541232.0,맥도날드,서울 강서구 양천로 546,서울 강서구 등촌동 630,3115008.0,1150010200.0,2023-06-10 09:26,1,2200,해피-아이스아메리카노,
e_e002570,고기 햇반 라면 김치 음료수 계란 쌈장 일회용품,1,4,2068650913.0,노브랜드,경기 하남시 위례대로 200,경기 하남시 학암동 660,2000034.0,4145011600.0,2023-06-09 21:14,1,62970,칠성사이다;펩시콜라;삼양라면;별미 포기김치;초란,
e_e002570,고기 햇반 라면 김치 음료수 계란 쌈장 일회용품,2,4,2068650913.0,트레이더스 홀세일 클럽,경기 하남시 위례대로 200,경기 하남시 학암동 660,2000034.0,4145011600.0,2023-06-09 20:51,1,377520,CJ햇반;카프리썬 오렌지망고;카스;1등급이상 도드람목심;1등급이상 도드람 냉장,
e_e002574,경기 티켓,1,2,8248102515.0,(주)인터파크트리플,서울 강남구 삼성로 512,,3122005.0,1168010500.0,2023-05-26 00:00,3,103200,서울월드컵경기장 관람권,
e_e002583,고기 왕만두 1개,1,1,1191880055.0,장수왕만두,서울 관악구 관악로 185,,3120001.0,1162010100.0,2023-06-10 15:33,1,1500,고기왕만두 ,
e_e002584,블룸비스타 숙박권,0,4,,블룸비스타,강남로 316,,,,,3,150000,,4183032000.0
e_e002610,갈비탕; 라면; 계란 등,0,4,,라성마트,라성마트,,,,,1,100000,,4127310800.0
e_e002638,옷,0,2,,로가디스,로가디스 동해점,,,,,2,480000,,4217010100.0
e_e002673,웅진플레이도시입장권,0,2,,웅진플레이도시,572-1,,,,,1,59200,,4119010900.0
e_e002681,내일로패스(기차 교통권),1,1,3148210024.0,한국철도공사,대전 동구 중앙로 240,,3164033.0,3011011300.0,2023-06-15 00:30,1,70000,기차표 ,
e_e002719,여행중 취식할 커피및 빵류,1,4,2016400401.0,GS25,경기 시흥시 포도원로116번길 26,경기 시흥시 신천동 863-9,4397629.0,4139010200.0,2023-06-10 09:01,3,5400,바리스타라떼,
e_e002719,여행중 취식할 커피및 빵류,2,4,4863001326.0,파리바게뜨,경기 시흥시 신천3길 23-1,경기 시흥시 신천동 761-1,4397407.0,4139010200.0,2023-06-09 12:54,1,11800,우유가좋은뽀로로케익;생크림폭탄도넛;부드러운 우유모닝롤;시크릿쥬쥬 치어팩;공룡메카드오렌지,
e_e002728,에버랜드 입장권,1,2,1358504288.0,삼성물산(주) 에버랜드리조트 ,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081.0,4146125027.0,2023-06-02 00:18,1,36900,에버랜드 종일권,
e_e002728,에버랜드 입장권,2,2,,,,,,,2023-06-02 00:19,1,36900,에버랜드 종일권,
e_e002736,공연 티켓 온라인 예매,1,1,,장충체육관,서울 중구 동호로 241,서울 중구 장충동2가 200-102,3005001.0,1114014400.0,2023-06-17 18:00,1,0,관람권 ,
e_e002756,크록스,1,1,2018132195.0,(주)신세계백화점,서울 영등포구 영중로 9,서울 영등포구 영등포동4가 434-5,3118024.0,1156010500.0,2023-06-06 00:00,1,62900,,
e_e002767,각종 식재료; 고기; 야채 등,0,11,,홈플러스계산점,1061,,,,,1,322300,,2824510200.0
e_e002782,먹을것,1,4,,이마트,,,,,,1,168460,체리외,
e_e002784,콘서트예매,1,1,2298137000.0,예스24,서울 영등포구 은행로 11,서울 영등포구 여의도동 15-15,3118025.0,1156011000.0,2023-06-09 02:48,3,157000,관람권,
e_e002793,아쿠아필드 고양 입장권,1,1,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-06-13 00:25,1,19000,아쿠아필드 고양 찜질스파,
e_e002915,먹거리,1,2,2208160348.0,홈플러스,서울 강동구 양재대로 1571,서울 강동구 천호동 42,2000006.0,1174010900.0,2023-06-18 12:17,1,72780,국산콩두부찌개용;구이용_모둠버섯(팩);농심무파마탕면;햇반흑미밥;코카콜라제로,
e_e002923,식사 재료,1,3,2068650913.0,이마트,경기 하남시 덕풍서로 70,경기 하남시 덕풍동 736,3202019.0,4145010800.0,2023-06-24 10:51,1,41350,재사용종량제봉투;페로니캔;삿포로캔;아사히 슈퍼드라이;(A)파머스픽 새송이,
e_e002923,식사 재료,2,3,2068650913.0,이마트,경기 하남시 덕풍서로 70,경기 하남시 덕풍동 736,3202019.0,4145010800.0,2023-06-24 10:36,1,57660,농심 자갈치;농심닭다리너겟;농심 포스틱;(A)파머스픽 아삭이;CJ허브솔트,
e_e002923,식사 재료,3,3,1208800767.0,쿠팡(주),서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011.0,1171010200.0,2023-06-21 10:06,1,47880,고메 호주산 프리미엄 숄더랙 구이용 (냉동),
e_e002928,돼지고기;수박;참외,0,1,,코스트코코리아,일직로40,,,,,1,178740,,4121010600.0
e_e002935,숙소에서 먹을 재료들 구매(장보기),1,6,6791401461.0,용가리마트 수원점,경기 수원시 권선구 여기산로 2,경기 수원시 권선구 서둔동 243-6,3175036.0,4111313100.0,2023-06-17 10:09,1,94600,진로이즈백;아이키커/사과;별빛청하스파클링;홈런볼4번들;농심고구마깡,
e_e002939,음료,0,1,,스타벅스세류점,세류동 325-1,,,,,1,10800,,4111312600.0
e_e002972,도킹형 보조배터리,1,1,8158101244.0,11번가,서울 중구 한강대로 416,,2005005.0,1114011800.0,2023-06-20 22:12,1,26300,액티몬 PD 20W 고속 미니 보조배터리 C타입;배송비,
e_e002984,휴지,0,2,,Gs슈퍼마켓,경기 포천시 중앙로 165,,,,,1,700,,4165010100.0
e_e003000,인천시티투어 레트로투어 이용권,1,1,,인천시티투어,인천 연수구 인천타워대로 234,인천 연수구 송도동 24-7,2152003.0,2818510600.0,2023-06-20 22:49,1,2500,버스표 ,
e_e003002,아이스 넥쿨러,1,1,2508601952.0,주식회사 라온브라더스,충북 청주시 흥덕구 강내면 서부로 180-67,충북 청주시 흥덕구 강내면 태성리 220-1,3014066.0,4311331027.0,2023-07-06 17:51,1,16600,고양이 쿨링 아이스 넥쿨러,
e_e003020,공연티켓,0,2,,(주)인터파크트리플,서울시 강남구 삼성로 512 삼성동빌딩 10층,,,,,4,335200,,1168010500.0
e_e003023,저녁식사 준비(햇반 소시지 등),1,4,2618123567.0,마켓컬리,서울 강남구 테헤란로 133,,3122010.0,1168010100.0,2023-07-06 22:52,1,91200,,
e_e003039,1박2일에 필요한 각종 음료,0,1,,이미트 별내점,순화궁로167,,,,,1,160000,,4136011100.0
e_e003080,와인,0,1,,마우로아,능동로 320  101호 마우로아,,,,,3,35000,,1121510100.0
e_e003095,워터파크이용권,0,4,,(주)야놀자,테헤란로 108길 42,,,,,1,68000,,1168010100.0
e_e003097,500ml 물 2병(보리차;옥수수차),0,2,,GS25용인명지대점,명지로116번길 8,,,,,1,2000,,4146110400.0
e_e003102,숙박예약(더블트리호텔),0,2,,더블트리힐튼호텔,정자동4,,,,,1,264650,,4113510300.0
e_e003103,고기 음료수 과자 커피 아이스크림 라면,1,4,2982201030.0,순수한우,경남 양산시 중앙로 232,경남 양산시 북부동 148-19,3338098.0,4833010400.0,2023-06-16 11:17,1,13000,,
e_e003103,고기 음료수 과자 커피 아이스크림 라면,2,4,5858100330.0,(주)한국유통마트,경기 고양시 일산서구 경의로 957,,3012061.0,4128710500.0,2023-06-15 16:31,1,54800,해태)누가바;삼강테트리스바;초코퍼지;쿠앤크바;탱글리치바,
e_e003115,첫째날 저녁식사거리 음료,1,3,6128223118.0,안산농협 연꽃 로컬푸드,경기 시흥시 동서로 770,,3199013.0,4139012200.0,2023-06-24 14:08,1,39760,햇반;비비고 육개장;청정원 순창쌈장;로스팅 잠뽕 홍게;코카콜라제로,
e_e003138,커피,1,1,1833001072.0,팔공티,서울 강서구 화곡로34길 23,서울 강서구 화곡동 61-9,4145517.0,1150010300.0,2023-07-01 12:56,1,1500,I)아메리카노(기본) ,
e_e003162,공연 입장권,0,1,,인터파크 티켓,10 서울종합운동장,,,,,5,204200,,1171010100.0
e_e003175,바베큐 재료들,1,1,1208800767.0,(주)쿠팡,서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011.0,1171010200.0,2023-06-26 00:00,1,52890,곰곰 국내산 아스파라거스;곰곰 모짜렐라 피자치즈;국내산 백오이;국내산 무;친환경 새송이버섯,
e_e003184,캠프파이어 장작,0,2,,고릴라캠핑,272-2,,,,,1,8000,,4139010500.0
e_e003190,바베큐장 예약,0,2,,행복한캠핑바베큐본점,장암리204-7,,,,,5,20000,,4165038000.0
e_e003196,수영복,1,1,4118601799.0,토스페이먼츠 주식회사,서울 강남구 테헤란로 131,서울 강남구 역삼동 647-9,3122010.0,1168010100.0,2023-06-12 00:56,3,23647,,
e_e003198,아이스박스; 냉동 젤,0,1,,다이소 개봉,다이소 개봉역점,,,,,1,6000,,1153010700.0
e_e003210,바베큐 대여료,1,2,,,,,,,2023-06-22 21:24,3,30000,바베큐 장비 대여,
e_e003212,갈바니아 유기농탄산음료,1,1,1268642500.0,(주)서경,경기 하남시 하남대로195번길 12,,4406253.0,4145010500.0,2023-06-07 17:19,1,33900,갈바니나 유기농 탄산음료6종 내맘대로 믹스팩,
