TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
g011872,41,여,30,1,1,1,4,6,1,2,7,1,2,7,1
g011873,41,여,30,4,1,1,7,7,1,1,1,1,2,8,1
g011876,29,여,30,6,4,3,3,4,4,5,3,3,2,7,1
g011881,41,여,20,2,1,1,4,6,4,3,6,3,1,5,1
g011882,41,여,40,3,5,1,1,1,1,1,6,3,6,1,1
g011899,41,여,30,4,4,4,4,4,4,4,4,1,7,2,0
g011903,29,여,30,3,1,1,4,4,4,6,7,4,2,1,0
g011905,28,여,30,2,4,2,5,6,5,7,2,1,7,6,0
g011908,11,여,30,3,5,3,3,3,4,3,3,2,1,8,0
g011914,28,여,20,1,2,1,6,6,1,6,6,2,5,,0
g011918,45,남,30,4,1,1,1,1,2,1,3,3,1,2,1
g011922,41,여,20,4,4,3,3,4,5,3,5,7,2,1,0
g011924,45,여,30,6,3,6,2,2,4,3,3,3,2,1,1
g011925,29,여,40,1,4,2,4,4,3,3,7,1,2,3,1
g011926,29,여,20,4,4,3,3,3,3,5,5,1,7,4,0
g011927,41,여,30,4,1,1,4,1,1,7,1,2,1,4,0
g011928,45,여,30,1,1,3,2,4,2,2,6,2,10,,0
g011929,11,여,30,2,2,4,3,4,3,5,5,1,2,7,1
g011930,44,여,40,4,4,4,4,5,4,4,4,1,3,,1
g011931,45,여,50,4,4,4,4,4,4,4,4,3,8,,3
g011934,11,남,50,1,1,1,1,3,1,1,1,1,6,3,1
g011940,46,남,30,6,3,5,2,2,5,6,3,3,2,1,3
g011942,29,여,20,2,2,1,4,4,5,7,4,2,1,4,0
g011943,29,여,20,2,4,3,2,4,4,5,3,1,2,7,1
g011944,30,남,20,4,5,5,5,2,5,3,3,2,3,1,1
g011949,45,여,50,4,2,1,2,4,4,3,5,3,6,1,2
g011950,11,여,30,6,2,1,4,3,3,6,6,2,5,1,0
g011952,29,여,20,3,5,3,6,5,6,1,6,4,1,7,0
g011966,44,여,30,2,2,2,4,5,4,4,6,8,3,10,1
g011970,30,남,20,5,5,6,5,5,5,6,6,1,2,3,1
g011971,36,남,50,4,4,4,2,4,4,2,2,8,7,3,1
g011972,41,여,20,2,1,1,6,2,3,7,1,1,7,8,0
g011983,30,남,30,2,4,2,2,2,2,4,2,1,3,2,1
g011990,11,남,30,2,2,3,5,4,3,3,5,3,2,1,3
g011996,29,여,20,4,2,2,4,6,4,2,6,2,3,1,1
g011999,45,여,20,1,4,5,6,6,2,3,6,10,,,0
g012152,30,남,40,4,4,4,4,4,4,4,4,3,,,3
g012153,30,남,40,5,2,2,2,6,6,1,3,3,2,7,2
g012155,27,여,20,5,2,3,3,2,3,1,6,7,3,5,1
g012157,29,여,30,6,3,3,5,5,5,6,5,1,2,7,0
g012159,11,남,50,2,1,1,4,2,4,2,6,1,2,8,1
g012160,29,남,50,1,1,2,2,1,3,2,6,2,6,1,2
g012161,44,남,30,6,5,5,5,5,5,5,6,4,1,7,3
g012162,41,남,60,4,1,4,2,3,4,2,4,3,8,5,2
g012164,45,남,20,4,1,4,4,3,7,7,2,10,7,1,1
g012171,36,남,30,2,4,2,3,4,4,4,4,1,3,7,3
g012173,30,남,50,2,4,2,4,2,3,3,4,1,2,3,1
g012174,45,남,50,1,2,1,1,1,2,3,7,6,3,1,2
g012175,11,남,50,2,3,2,4,5,5,3,3,7,8,3,1
g012176,41,여,30,2,2,2,6,6,2,2,5,1,2,3,1
g012177,41,여,20,4,2,2,3,4,4,5,5,1,7,3,2
g012179,45,남,40,3,3,5,3,5,5,5,5,2,6,1,0
g012181,45,남,30,2,4,2,4,6,6,6,3,8,3,7,3
g012182,29,여,20,2,2,1,4,2,3,6,2,1,7,3,1
g012183,11,여,20,1,2,2,5,2,6,3,6,7,2,1,0
g012185,11,남,60,2,2,2,3,3,6,6,2,7,2,1,1
g012186,41,여,30,2,1,1,4,1,1,6,4,1,3,7,1
g012188,46,남,50,3,5,4,2,2,4,1,6,8,3,5,1
g012189,36,여,30,4,1,7,1,1,4,7,7,1,3,5,1
g012190,30,남,30,4,4,4,4,4,4,4,4,3,,,3
g012192,29,남,20,4,2,2,2,5,3,6,6,3,5,1,1
g012194,30,남,60,2,3,1,2,2,2,2,7,4,8,1,1
g012196,41,여,40,3,3,2,4,3,3,3,4,7,8,,3
g012197,28,여,20,5,2,2,1,1,1,1,1,1,7,2,1
g012199,44,남,40,2,1,1,6,7,6,2,6,3,8,1,4
g012200,29,여,30,1,3,3,2,2,2,4,4,2,1,,0
g012201,41,남,20,1,3,2,6,7,6,3,7,1,3,7,2
g012203,28,여,20,2,1,1,4,6,2,7,2,2,6,,2
g012205,41,남,30,1,4,2,3,6,2,6,4,3,9,2,1
g012206,46,남,40,1,4,5,4,1,3,2,2,3,1,2,3
g012207,45,남,30,2,2,1,2,2,2,1,4,8,3,1,3
g012209,41,여,20,1,3,2,1,1,2,7,2,2,1,8,1
g012212,45,남,20,3,3,2,4,2,5,5,6,1,7,3,1
g012220,11,남,40,4,1,3,3,2,2,1,5,1,2,3,2
g012226,46,여,20,4,2,2,6,6,6,6,7,1,,,0
g012227,44,여,30,3,6,4,3,4,4,3,6,3,7,1,5
g012228,50,여,30,3,3,1,5,3,2,3,3,7,2,1,0
g012235,41,남,40,1,1,1,4,6,1,2,7,8,6,2,1
g012236,47,여,30,1,3,3,5,2,1,3,6,4,1,2,0
g012238,43,남,30,1,6,2,4,5,2,5,5,1,3,2,1
g012239,45,남,20,4,3,3,2,4,4,3,5,1,3,2,1
g012240,41,여,30,6,2,4,2,2,4,6,7,1,2,,0
g012246,29,여,40,3,4,3,3,4,3,5,3,2,1,7,1
g012251,45,여,20,5,2,4,2,2,4,2,5,2,1,4,0
g012254,36,여,30,2,2,6,3,4,6,3,4,1,2,4,3
g012255,45,여,30,4,1,1,1,4,5,3,6,3,7,1,1
g012256,48,남,60,3,3,4,4,4,4,4,4,7,2,1,0
g012257,11,여,20,4,4,4,4,4,4,4,4,7,6,2,1
g012258,36,남,40,2,6,2,6,6,2,5,2,4,8,2,3
g012260,43,여,40,4,3,4,2,2,7,6,3,3,1,2,3
g012261,11,여,20,2,2,4,2,2,5,2,3,1,4,2,0
g012267,36,남,30,6,2,3,1,1,7,2,4,7,3,9,1
g012269,11,여,20,5,3,1,1,3,3,5,6,8,7,2,1
g012270,41,여,40,7,4,4,2,4,4,1,6,7,2,1,1
g012276,30,남,20,4,4,4,3,4,3,2,5,1,,,1
g012277,41,남,30,3,2,6,6,4,3,3,6,1,8,,3
g012278,44,남,20,2,4,3,2,2,3,7,4,1,3,2,1
g012280,30,여,20,2,2,2,2,2,6,6,6,1,7,2,0
g012282,30,여,40,3,4,3,3,5,4,2,3,2,1,3,1
g012283,29,남,30,6,1,4,3,2,4,6,3,3,1,2,1
g012289,45,여,30,4,4,3,3,3,6,5,6,1,3,7,1
g012300,29,남,30,7,7,7,4,4,1,7,1,2,7,4,0
g012304,44,남,30,2,3,1,5,3,2,5,3,3,2,1,1
g012307,43,남,30,4,1,1,7,4,2,6,3,1,2,7,0
g012308,44,여,30,1,1,5,1,1,2,2,6,1,,,0
g012311,11,여,60,4,4,4,4,6,4,4,3,8,6,1,0
g012314,46,여,30,5,2,6,3,3,5,1,2,3,1,10,2
g012316,30,여,20,4,5,3,2,5,5,2,4,3,8,6,2
g012318,11,남,20,3,4,3,2,3,3,3,2,2,7,,1
g012323,30,여,40,2,3,5,2,1,4,1,3,3,7,1,2
g012325,44,여,30,2,4,2,3,4,3,5,7,8,7,3,1
g012326,11,남,30,5,3,2,2,2,6,6,5,3,1,7,1
g012333,29,남,20,1,7,1,1,1,1,1,6,2,4,3,1
g012337,47,여,30,3,5,3,1,5,5,5,5,7,5,1,1
g012338,46,남,40,4,1,4,5,1,4,6,7,8,1,,0
g012339,43,남,60,1,1,4,4,4,4,3,3,3,2,1,3
g012347,30,여,20,2,2,6,1,2,1,6,6,3,4,1,1
g012348,44,남,30,2,4,2,2,2,2,1,6,1,7,3,1
g012350,41,여,20,1,1,1,4,7,1,4,4,3,7,1,1
g012351,44,남,40,2,4,1,6,5,4,2,5,3,1,8,2
g012353,11,여,20,3,6,3,3,6,3,3,4,1,2,7,0
g012371,11,여,20,4,2,3,6,6,3,3,2,1,2,4,0
g012372,41,남,30,3,3,2,1,1,3,2,3,1,2,3,1
g012377,45,남,30,5,2,2,2,4,5,1,2,4,1,2,1
g012379,36,여,60,1,5,2,2,1,3,6,2,3,2,1,1
g012382,28,여,30,4,3,4,4,3,4,5,5,1,7,8,0
g012383,30,남,30,5,4,4,4,4,4,4,4,7,1,2,0
g012386,29,여,20,5,5,3,4,2,5,6,4,2,4,1,0
g012388,41,여,60,3,4,3,4,4,3,5,3,8,7,1,1
g012389,46,여,50,3,4,2,2,5,1,6,5,1,3,7,5
g012391,29,남,40,2,3,2,3,3,3,5,4,3,2,1,1
g012392,44,남,30,4,2,2,1,2,4,2,7,4,1,2,0
g012396,29,여,50,5,2,3,2,1,7,3,5,3,1,2,1
g012400,28,여,40,2,2,1,5,3,1,6,4,2,1,3,1
g012402,44,여,30,2,4,2,4,6,6,6,4,7,,,3
g012406,29,남,30,4,4,2,3,5,4,2,7,2,1,3,1
g012410,43,여,60,1,1,7,7,1,1,6,4,1,7,2,0
g012420,30,여,20,6,2,2,1,1,2,1,7,1,3,2,1
g012422,44,여,30,3,2,1,3,4,4,6,4,1,3,2,1
g012430,29,남,30,6,2,2,2,6,2,6,6,1,3,2,3
g012431,46,여,30,4,3,3,3,3,2,3,3,1,8,3,1
g012433,29,여,20,7,1,1,2,1,6,1,6,3,2,1,1
g012435,45,여,50,6,6,2,2,2,6,2,2,2,3,1,1
g012436,41,남,40,3,2,1,1,6,5,3,5,7,1,2,1
g012439,11,여,30,2,2,2,1,6,2,6,7,7,1,2,0
g012447,46,여,20,3,2,4,4,3,3,2,4,2,1,3,1
g012455,41,남,60,1,2,2,4,4,4,3,1,3,2,1,2
g012457,27,여,20,7,7,4,7,3,7,2,5,3,7,2,1
g012458,27,남,20,4,7,1,2,1,4,6,7,2,1,7,0
g012463,11,남,50,4,1,1,2,2,2,2,3,5,8,1,3
g012466,30,여,50,1,7,1,1,3,6,6,4,7,8,2,0
g012472,45,여,20,6,4,6,2,6,6,1,7,3,1,5,2
g012473,46,여,20,5,3,3,5,4,4,2,6,1,3,2,1
g012475,30,남,20,6,2,1,2,1,2,6,5,7,1,6,1
g012478,11,여,40,2,1,3,6,4,6,6,6,1,3,8,3
g012484,27,남,20,4,6,3,5,4,4,4,6,2,1,3,3
g012487,41,여,20,2,1,1,1,1,1,1,7,1,3,5,2
g012494,30,남,20,4,1,1,4,5,5,3,3,2,7,3,1
g012497,11,여,30,1,1,1,7,4,1,7,4,4,1,2,0
g012498,43,남,60,2,2,3,2,2,4,3,3,2,7,3,1
g012502,41,여,40,2,4,4,6,4,4,4,3,3,7,1,1
g012504,11,여,30,2,2,1,4,6,2,6,2,2,4,1,0
g012505,43,여,50,3,3,4,3,2,3,2,2,2,,,0
g012515,46,여,30,1,1,7,2,4,3,6,1,1,8,2,0
g012516,11,여,20,6,2,3,6,3,6,5,5,1,2,7,0
g012518,41,여,50,4,4,1,4,7,1,3,7,7,2,1,0
g012520,28,여,30,4,6,1,3,4,6,7,7,5,8,1,0
g012523,45,여,20,6,4,5,2,3,6,6,3,1,5,3,1
g012528,41,남,50,1,1,1,1,1,1,1,7,2,3,7,3
g012530,45,남,40,4,3,2,4,6,3,2,6,3,5,1,2
g012531,11,여,20,4,1,1,1,1,1,7,1,2,3,5,1
g012532,43,여,30,3,4,4,4,5,5,3,4,3,1,7,3
g012541,42,남,20,4,1,1,3,1,4,4,1,8,7,3,1
g012542,27,남,30,4,4,1,4,4,3,7,6,3,10,1,1
g012544,44,여,20,5,3,4,4,5,3,4,5,2,1,7,2
g012546,11,여,40,4,3,4,2,3,4,3,5,2,1,3,3
g012557,41,남,40,2,7,2,1,4,6,2,5,3,2,1,1
g012571,11,남,30,4,1,3,2,4,4,2,6,1,2,3,1
g012572,28,여,30,1,1,2,1,4,4,4,7,5,3,2,1
g012580,11,여,30,6,2,4,2,6,3,6,2,3,4,1,1
g012582,30,남,30,1,2,1,3,6,3,7,7,1,3,7,2
g012583,41,남,20,5,4,4,2,3,5,5,1,2,3,1,2
g012586,30,여,40,1,1,1,1,6,6,7,7,1,7,3,2
g012591,29,남,40,3,6,2,2,3,3,4,3,3,6,2,2
g012596,44,여,20,1,3,2,4,4,2,5,2,1,2,6,0
g012604,11,남,20,5,2,2,4,6,4,2,6,7,2,3,1
g012617,29,남,20,6,3,1,6,5,7,5,6,3,1,7,1
g012620,30,여,30,4,1,2,3,4,1,1,4,1,2,3,1
g012624,41,여,40,2,6,2,3,2,3,2,4,7,1,2,0
g012628,46,남,20,4,4,1,4,4,4,4,7,3,7,2,1
g012634,11,여,40,1,4,4,3,1,3,4,3,3,1,2,2
g012639,43,남,20,3,1,1,1,1,1,4,7,2,3,1,1
g012643,29,남,30,5,6,2,4,4,5,3,6,3,7,9,3
g012650,30,남,30,2,6,2,4,3,7,5,4,3,8,1,3
g012653,46,남,30,1,2,1,3,2,2,2,6,3,1,7,1
g012655,36,남,30,2,2,2,4,6,4,2,4,7,3,1,3
g012656,29,여,50,3,3,2,4,4,3,5,4,4,1,8,2
g012658,48,남,30,1,1,1,4,1,1,4,6,3,2,1,3
g012659,45,여,40,1,4,4,2,7,2,6,4,2,,,3
g012660,30,여,50,1,5,2,5,1,2,6,6,1,5,2,0
g012662,45,여,20,3,2,2,3,2,3,1,6,1,3,5,1
g012665,46,여,30,4,5,5,3,6,6,6,3,8,7,3,4
g012674,45,여,20,1,1,1,3,1,1,3,2,4,2,1,1
g012675,44,남,20,1,1,1,1,2,6,2,7,3,1,7,1
g012676,44,여,20,4,1,2,6,7,3,5,5,1,2,8,0
g012677,30,남,40,4,5,3,3,5,5,3,4,2,3,1,3
g012679,45,남,50,1,2,2,2,2,2,2,2,8,3,7,1
g012680,43,남,20,4,1,3,4,3,6,6,4,1,2,3,1
g012682,44,남,20,4,3,4,4,4,5,5,5,7,1,2,0
g012686,29,남,50,2,1,4,4,1,6,1,5,7,1,3,1
g012687,29,여,20,3,5,5,3,3,4,4,4,1,8,3,2
g012688,46,남,20,2,2,3,4,4,2,3,6,3,1,2,1
g012689,45,남,30,3,1,3,5,6,5,2,6,3,1,2,1
g012690,36,여,30,5,3,5,5,3,3,5,5,3,6,,1
g012696,29,여,30,2,2,3,2,2,6,6,6,2,5,1,0
g012697,29,남,60,2,4,6,4,4,6,4,4,1,8,6,0
g012698,27,남,30,1,1,1,2,2,2,6,7,2,1,7,1
g012699,30,여,30,2,4,1,2,2,3,7,6,1,7,8,0
g012702,36,여,40,4,5,2,4,2,2,5,7,5,3,7,1
g012704,29,남,50,1,1,7,4,1,6,2,6,8,3,9,3
g012705,45,여,40,1,3,1,5,6,2,5,7,3,1,7,4
g012711,43,남,30,2,4,3,4,3,2,4,3,2,1,8,1
g012713,41,남,30,4,4,4,3,4,4,4,4,8,7,1,3
g012716,30,여,30,2,2,3,3,4,3,2,5,3,8,7,2
g012718,44,남,30,4,5,1,5,5,4,3,6,2,6,1,0
g012721,41,여,20,1,2,2,5,1,3,3,3,4,1,7,0
g012723,42,남,20,6,1,1,7,7,1,1,7,3,7,4,1
g012724,42,남,50,2,3,2,4,2,2,6,4,8,3,2,2
g012726,45,여,30,1,4,1,4,7,4,1,6,7,1,6,2
g012727,29,여,30,2,2,2,3,3,3,2,5,2,1,3,3
g012728,43,여,50,6,5,4,6,6,4,5,4,1,3,,1
g012731,11,여,30,6,2,2,5,2,5,2,6,2,4,,0
g012732,30,남,60,3,2,2,3,4,3,2,4,8,1,3,1
g012742,41,여,40,5,2,2,2,4,3,7,1,1,2,3,1
g012745,44,남,30,5,5,3,4,3,5,3,3,1,3,6,1
g012749,44,여,60,4,3,3,2,2,1,1,3,1,1,5,0
g012750,30,여,20,4,2,2,7,6,3,3,7,6,1,2,1
g012751,46,여,30,6,2,6,1,2,6,2,5,2,1,8,0
g012752,26,남,20,5,1,1,3,2,5,7,4,3,1,7,1
g012753,30,남,40,1,1,1,4,6,2,1,2,2,5,3,1
g012755,36,남,50,4,7,4,4,1,1,1,3,6,3,9,10
g012757,44,남,20,4,5,2,6,6,5,2,6,2,1,3,1
g012761,11,남,50,1,1,1,3,5,1,1,2,3,1,2,3
g012764,36,여,30,1,1,1,3,6,6,2,6,7,5,3,1
g012767,41,여,20,4,3,3,4,2,3,2,6,1,3,2,1
g012770,30,남,40,3,2,2,4,3,2,2,5,3,1,5,2
g012772,30,여,30,4,2,3,3,5,5,5,5,1,3,2,1
g012774,41,여,30,4,2,1,5,6,1,6,6,1,2,6,1
g012775,45,남,40,5,3,4,5,4,5,3,4,2,8,,0
g012776,29,여,20,2,6,3,2,2,2,5,6,1,3,2,2
g012780,45,여,20,4,1,1,7,7,4,2,7,5,1,7,0
g012781,29,남,50,4,3,3,3,3,3,2,5,2,5,,1
g012783,29,남,40,1,2,2,2,2,1,2,2,1,7,8,0
g012791,11,남,30,2,6,2,2,6,3,2,6,7,8,5,3
g012796,45,여,20,3,2,2,3,4,5,5,6,2,1,5,1
g012803,36,남,40,1,1,3,2,2,3,3,6,8,7,3,3
g012805,30,여,30,3,5,3,2,3,4,3,5,3,2,5,1
g012807,44,남,40,4,3,5,4,3,5,6,4,7,6,3,1
g012812,41,여,20,6,2,2,3,6,6,6,7,3,1,5,1
g012814,44,여,50,1,7,6,1,2,7,7,2,2,6,1,1
g012831,44,남,40,1,2,1,3,6,2,1,7,6,1,2,0
g012857,44,여,30,4,4,4,3,3,3,5,5,2,5,1,1
g012858,30,여,40,4,7,4,3,6,4,2,6,2,8,3,2
g012864,46,여,60,5,5,3,3,5,2,2,6,2,1,3,1
g012873,47,남,40,2,4,1,2,2,3,2,2,2,,,2
g012874,36,여,50,2,4,2,4,4,2,2,2,6,3,2,1
g012880,45,여,20,2,2,4,3,5,5,6,6,1,2,7,1
g012883,11,여,30,2,3,1,6,3,2,6,6,1,6,8,1
g012884,29,여,20,2,6,2,5,6,5,3,1,3,9,1,3
g012891,30,남,40,3,4,3,3,4,6,3,3,7,2,,1
g012902,29,여,20,2,1,2,1,2,5,6,6,1,2,10,0
g012905,44,여,20,3,1,1,6,7,1,1,7,1,2,7,1
g012917,46,남,20,7,1,2,1,6,6,1,4,3,1,,1
g012919,46,여,40,2,4,1,3,7,1,7,7,3,7,1,2
g012927,41,남,30,3,6,5,5,5,4,4,5,3,7,2,1
g012933,29,남,50,5,1,1,4,6,4,2,4,1,7,3,3
g012936,41,여,30,3,5,2,6,6,6,2,5,2,7,10,0
g012943,43,여,60,6,5,5,4,4,4,5,4,3,1,2,2
g012963,45,남,20,4,4,2,4,4,5,5,5,2,7,1,1
g012989,36,여,60,2,4,1,4,4,2,2,4,8,,,1
g012990,41,남,50,4,4,1,2,6,4,2,3,1,6,7,1
g012999,45,여,50,1,1,1,4,5,4,2,7,3,,,3
g013010,41,여,20,3,1,1,1,3,2,5,5,4,7,1,0
g013012,44,여,20,2,6,1,4,5,6,2,3,1,2,6,0
g013022,43,여,20,3,2,3,4,4,3,2,2,2,9,3,1
g013023,29,여,30,4,2,3,2,4,4,7,5,1,3,10,1
g013024,29,여,30,1,1,1,1,1,4,7,7,2,4,7,0
g013027,29,여,30,2,1,7,6,2,6,7,2,3,1,2,1
g013029,29,여,40,6,2,6,2,2,5,6,5,3,2,1,3
g013037,46,남,30,2,2,2,4,3,4,2,6,3,1,7,4
g013038,29,남,20,1,7,3,2,2,1,3,7,1,5,3,2
g013041,29,남,20,2,2,1,2,6,6,6,6,2,1,5,0
g013042,27,여,20,5,3,6,4,2,5,5,5,7,1,8,0
g013044,44,여,20,5,2,1,3,6,3,2,6,2,7,1,0
g013045,29,남,40,4,2,3,2,5,3,4,4,3,8,1,3
g013046,44,여,30,7,1,2,4,6,4,7,7,3,7,5,5
g013048,30,여,30,6,3,3,4,2,2,2,6,3,5,2,1
g013050,44,남,30,1,7,4,6,4,6,3,7,10,3,7,1
g013059,45,여,40,4,6,2,2,2,4,1,5,1,8,5,1
g013061,29,여,30,3,1,6,6,2,2,6,7,7,5,1,0
g013062,44,여,60,4,4,4,4,4,4,4,4,7,2,8,2
g013063,46,여,20,2,4,4,6,2,2,6,2,6,2,1,0
g013065,26,남,20,5,3,3,5,3,5,5,7,3,7,1,1
g013066,43,남,40,7,2,6,2,2,4,3,3,1,2,3,3
g013070,46,남,20,4,6,3,4,5,4,3,4,2,8,1,1
g013074,29,여,20,4,3,3,2,5,5,3,4,1,2,3,1
g013080,36,남,20,2,1,2,5,3,3,6,5,3,10,5,1
g013084,43,여,20,4,4,4,4,4,4,4,4,2,3,7,2
g013087,45,여,20,2,3,3,3,5,3,3,3,6,3,8,3
g013088,43,여,20,5,2,6,3,5,3,5,3,1,2,4,0
g013090,44,남,40,2,6,1,7,6,2,5,6,2,1,8,0
g013093,11,남,60,7,4,6,4,6,5,6,6,8,1,2,0
g013095,43,여,30,6,2,1,1,4,1,6,1,7,1,8,0
g013096,45,여,20,6,3,4,3,3,4,4,3,2,1,3,1
g013097,29,남,40,2,2,2,4,5,4,1,7,1,2,3,1
g013102,36,남,50,2,5,3,3,3,3,2,6,8,3,2,1
g013105,29,남,20,6,5,5,5,5,6,2,6,6,1,9,1
g013111,45,여,30,3,4,2,5,6,1,3,1,1,6,2,0
g013113,43,남,30,2,1,4,3,4,3,5,3,1,4,7,0
g013114,44,여,40,4,4,3,5,5,2,3,5,7,8,2,1
g013125,29,남,30,2,2,2,3,2,2,2,6,1,3,4,1
g013127,43,여,30,2,2,1,4,2,4,3,3,7,2,6,0
g013128,29,여,20,4,6,5,3,4,3,7,5,1,2,8,0
g013131,29,남,20,6,3,2,3,3,6,6,6,5,3,2,1
h000001,11,여,50,4,1,4,2,1,4,1,1,2,1,9,2
h000008,11,여,40,2,2,3,2,2,5,1,7,2,1,3,2
h000009,11,남,40,3,2,3,3,3,5,2,6,6,3,2,1
h000010,11,여,40,3,2,2,5,3,3,1,7,3,1,7,3
h000013,27,남,40,3,1,1,4,6,4,5,5,7,3,1,2
h000014,42,여,20,2,2,1,2,2,4,7,6,8,2,3,7
h000017,29,여,40,5,2,2,2,3,1,5,5,2,1,9,1
h000019,11,여,30,3,2,5,6,6,4,6,6,2,5,7,0
h000020,26,여,50,2,2,1,2,7,5,3,5,7,8,3,2
h000021,50,남,40,2,5,2,5,6,4,2,6,8,1,5,0
h000025,41,남,30,3,2,1,3,4,3,5,6,2,1,3,1
h000028,50,여,40,1,4,2,2,1,1,1,7,2,9,1,2
h000030,27,여,50,4,6,6,6,3,4,6,5,2,,,1
h000031,29,남,20,7,1,1,1,1,7,7,7,3,2,1,3
h000032,11,여,30,3,4,3,3,3,3,6,6,2,1,6,1
h000034,50,여,20,6,2,1,3,5,3,3,4,1,7,2,0
h000037,11,남,40,1,7,7,4,4,1,7,2,10,,,1
h000038,11,여,20,3,4,3,4,4,3,3,5,1,2,5,0
h000039,41,남,30,4,1,2,4,1,2,7,1,1,8,2,0
h000042,11,여,60,4,2,2,2,1,4,2,7,2,6,3,3
h000043,11,여,30,4,3,2,2,4,3,5,4,3,2,9,3
h000047,30,여,50,5,5,1,3,4,6,1,7,5,7,9,3
h000049,11,여,60,4,2,2,1,1,4,1,4,10,,,1
h000051,30,남,20,1,1,1,3,1,1,7,4,7,4,1,0
h000052,11,남,40,4,1,3,2,2,6,4,5,3,2,1,5
h000053,41,여,30,5,2,1,1,3,5,7,7,5,7,1,0
h000055,11,남,30,1,1,4,3,5,2,2,7,4,7,6,0
h000057,50,여,30,2,2,5,6,5,3,2,4,1,2,7,0
h000058,41,여,30,1,1,2,6,6,5,3,5,1,3,,3
h000060,11,남,30,1,1,4,7,2,1,1,7,7,1,2,0
h000062,50,남,40,1,4,1,4,4,1,1,6,1,2,6,0
h000065,26,남,40,4,1,2,1,1,4,5,7,4,5,3,1
h000068,50,여,30,2,4,4,4,6,2,2,5,9,3,1,3
h000069,11,여,50,1,1,4,4,4,4,3,5,2,1,10,1
h000070,48,여,30,4,1,4,6,3,3,5,7,1,4,2,0
h000073,41,남,30,7,1,4,1,7,7,7,7,5,2,1,0
h000074,41,여,30,2,2,2,3,5,3,5,7,2,4,1,0
h000076,11,여,20,5,1,4,1,1,3,3,7,1,5,2,0
h000078,50,여,40,6,2,6,3,5,2,7,5,3,7,1,4
h000080,11,여,30,1,1,4,2,1,4,2,7,1,8,2,0
h000085,50,여,30,2,2,2,5,2,2,5,3,10,1,2,0
h000086,41,여,30,2,2,4,2,1,2,6,5,1,2,4,0
h000087,48,남,40,4,4,5,5,4,6,6,2,2,3,1,2
h000091,11,여,30,4,4,2,2,6,1,7,7,9,2,1,1
h000092,44,여,20,1,2,6,3,1,2,7,1,1,2,4,0
h000093,41,여,30,4,5,5,3,3,3,6,5,3,1,2,2
h000094,11,남,30,2,2,1,6,5,6,1,7,10,2,5,0
h000095,11,여,50,1,1,2,3,3,6,4,7,7,2,4,0
h000097,41,남,50,2,2,3,3,3,5,4,4,9,2,3,5
h000098,30,남,20,4,2,1,6,3,4,3,4,9,1,3,4
h000100,29,여,20,1,4,2,5,2,1,6,6,2,4,1,0
h000103,30,여,30,1,1,4,4,1,1,1,7,3,9,2,1
h000104,11,여,30,4,3,3,3,5,1,7,3,3,1,8,3
h000105,41,여,20,1,1,2,2,4,3,2,7,1,4,7,0
h000106,30,남,20,2,2,2,6,2,5,1,7,2,4,5,0
h000107,42,남,40,2,1,5,2,1,6,5,7,9,3,2,2
h000108,41,여,20,2,2,3,2,1,3,3,3,2,1,4,0
h000111,27,여,30,4,1,4,1,1,4,1,4,2,3,1,3
h000113,11,여,20,3,2,3,5,6,6,6,3,2,6,7,0
h000120,26,남,20,2,2,3,6,5,5,5,5,1,2,8,0
h000121,11,여,40,4,1,6,2,2,4,5,4,3,9,1,2
h000123,41,여,30,4,3,2,4,6,5,6,6,2,4,1,0
h000124,28,여,30,6,2,1,4,4,2,6,5,2,7,1,1
h000125,11,남,50,1,4,2,4,5,3,5,3,8,1,7,4
h000126,41,여,20,4,2,1,4,6,5,1,6,3,1,5,1
h000130,41,남,50,2,2,3,3,7,5,2,6,1,2,4,0
h000137,28,여,30,1,1,4,1,1,1,7,7,5,3,2,1
h000138,11,남,40,1,4,1,4,4,4,4,4,3,2,1,1
h000141,41,여,50,1,1,1,2,2,7,3,4,6,1,3,5
h000143,41,여,30,4,2,1,3,5,4,2,4,2,1,7,0
h000147,50,남,50,2,2,2,3,2,3,1,7,2,1,6,1
h000150,50,여,50,1,1,1,1,1,1,7,4,3,1,7,2
h000154,41,여,20,7,6,7,2,7,7,4,3,4,1,2,0
h000155,11,여,30,4,3,2,3,2,5,6,5,3,1,2,3
h000156,26,여,40,1,1,1,1,2,2,1,7,3,1,2,2
h000158,11,남,50,1,1,6,2,1,2,5,7,3,2,1,3
h000163,41,남,40,4,2,3,3,3,4,3,5,1,2,8,1
h000168,41,여,30,2,2,3,4,4,3,2,6,4,1,10,0
h000171,11,여,60,2,1,4,1,4,2,6,6,2,,,4
h000172,48,남,20,3,3,2,5,2,3,2,6,2,3,1,1
h000173,11,남,30,3,5,5,3,3,4,2,2,9,3,7,1
h000176,11,여,50,1,2,1,1,2,1,1,6,1,3,2,4
h000179,11,여,40,1,2,6,1,1,3,1,6,9,3,2,6
